gameKey,seasonName,date,winner,H_AST,H_BLK,H_DREB,H_OREB,H_PRB,H_TRB,H_2PA,H_2PM,H_3PA,H_3PM,H_DKA,H_DKM,H_FTA,H_FTM,H_SWA,H_SWM,H_FGA,H_FGM,H_TPF,H_PF,H_SUB,H_PP,H_PA,H_STL,H_TTO,H_PTO,H_MIN,H_UF,H_TF,H_EJ,H_TO,H_NR,H_TS%,H_eFG%,H_EFF,H_TOV%,H_OREB%,H_FT%,H_AST%,H_AST/TO%,H_TEAM,A_AST,A_BLK,A_DREB,A_OREB,A_PRB,A_TRB,A_2PA,A_2PM,A_3PA,A_3PM,A_DKA,A_DKM,A_FTA,A_FTM,A_SWA,A_SWM,A_FGA,A_FGM,A_TPF,A_PF,A_SUB,A_PP,A_PA,A_STL,A_TTO,A_PTO,A_MIN,A_UF,A_TF,A_EJ,A_TO,A_NR,A_TS%,A_eFG%,A_EFF,A_TOV%,A_OREB%,A_FT%,A_AST%,A_AST/TO%,A_TEAM
S41G01N48,2022-2023,20221113,away,14,3,17,8,25,3,43,20,23,7,0,0,6,4,5,2,66,27,17,38,18,65,72,7,0,12,2400,0,0,0,12,-34.7583721116914,47.22921914357683,50.0,64,22.371364653243845,14.285714285714286,15.384615384615385,33.333333333333336,0.5,창원 LG,20,6,28,10,38,3,45,24,14,6,2,2,26,20,4,2,61,32,17,34,21,90,87,7,0,10,2400,0,0,0,10,34.7583721116914,31.9693094629156,35.714285714285715,119,4.930966469428007,19.047619047619047,85.71428571428571,20.0,1.0,서울 SK
S41G01N49,2022-2023,20221116,away,18,3,21,11,32,7,43,23,31,8,2,2,18,11,6,6,76,33,18,41,21,85,94,5,1,10,2400,0,0,0,11,-10.126230018620063,32.56150506512301,36.8421052631579,89,4.41696113074205,18.181818181818183,31.57894736842105,66.66666666666667,4.0,안양 KGC,20,2,30,12,42,3,49,25,23,8,0,0,22,18,7,2,72,33,17,38,19,92,94,7,2,12,2400,0,0,0,14,10.126230018620063,35.885167464114836,43.333333333333336,109,21.663778162911612,12.5,46.666666666666664,100.0,1.2,울산 현대모비스
S41G01N50,2022-2023,20221116,home,17,5,17,18,35,7,49,23,27,8,0,0,13,8,7,4,76,31,19,40,24,78,89,9,0,8,2400,0,0,0,8,9.804004318956075,34.91620111731844,40.0,93,8.116883116883116,50.0,30.0,62.5,2.5,서울 SK,12,1,25,17,42,2,42,19,24,6,0,0,13,12,3,2,66,25,15,30,21,68,79,3,1,14,2400,0,0,0,15,-9.804004318956075,17.712550607287447,10.714285714285714,71,33.670033670033675,22.727272727272727,28.571428571428573,100.0,0.125,전주 KCC
S41G01N51,2022-2023,20221117,away,11,1,24,10,34,4,42,20,20,2,4,4,15,12,2,2,66,26,13,29,24,66,81,5,1,10,2400,0,0,0,11,-31.907502977371962,59.823677581863976,65.38461538461539,67,26.483050847457623,40.0,15.384615384615385,37.5,0.6,대구 한국가스공사,21,7,26,5,31,4,27,20,37,13,1,1,12,9,1,0,65,34,17,36,23,90,77,7,1,8,2400,0,0,0,9,31.907502977371962,44.44444444444444,44.44444444444444,117,0.0,4.0,0.0,71.42857142857143,0.0,고양 캐롯
S41G01N52,2022-2023,20221117,home,7,4,26,8,34,2,39,17,15,4,3,3,18,14,2,0,57,24,17,35,25,66,75,4,1,9,2400,0,0,0,10,9.425045589597048,35.984848484848484,41.666666666666664,70,15.463917525773198,42.857142857142854,83.33333333333333,0.0,0.0,서울 삼성,15,1,23,17,40,6,43,15,23,5,2,2,19,13,5,0,68,22,15,34,18,62,87,5,1,9,2400,0,0,0,10,-9.425045589597048,32.49566724436742,34.61538461538461,67,15.723270440251573,7.142857142857143,53.84615384615385,25.0,0.3333333333333333,수원 KT
S41G01N53,2022-2023,20221118,away,16,0,31,8,39,2,55,20,14,5,0,0,12,7,5,2,69,25,17,36,16,62,81,8,0,9,2400,0,0,0,9,-6.323240083867063,26.36203866432337,32.35294117647059,69,5.060728744939271,18.181818181818183,23.529411764705884,80.0,4.0,전주 KCC,11,2,34,13,47,1,36,12,27,9,0,0,16,12,2,0,63,21,17,34,21,63,79,4,0,14,2400,0,0,0,14,6.323240083867063,53.304904051172706,61.53846153846154,68,16.891891891891895,6.0606060606060606,30.76923076923077,42.857142857142854,1.0,창원 LG
S41G01N54,2022-2023,20221118,away,9,3,33,21,54,4,52,26,30,7,2,1,3,3,3,2,84,34,17,36,29,78,87,6,0,13,2400,0,0,0,13,-3.613745965280998,29.70749542961609,28.94736842105263,91,13.111888111888112,53.84615384615385,10.526315789473685,20.0,0.3333333333333333,원주 DB,19,9,25,5,30,1,38,17,24,9,2,1,24,17,3,2,64,27,16,32,17,80,88,7,0,7,2400,0,0,0,7,3.613745965280998,21.653543307086615,22.727272727272727,95,11.49425287356322,2.9411764705882355,90.9090909090909,100.0,1.0,안양 KGC
S41G01N55,2022-2023,20221119,home,23,2,22,10,32,5,37,27,26,6,0,0,22,14,6,2,63,33,17,37,20,86,85,6,0,10,2400,0,0,0,10,14.272858439066468,30.886627906976745,37.5,106,9.29368029739777,33.333333333333336,50.0,33.333333333333336,1.0,울산 현대모비스,14,0,23,4,27,4,44,26,13,2,0,0,25,19,1,2,57,28,18,38,33,77,82,6,0,10,2400,0,0,0,10,-14.272858439066468,42.07920792079208,50.0,83,20.833333333333336,0.0,38.46153846153846,66.66666666666667,1.0,서울 삼성
S41G01N56,2022-2023,20221119,away,13,1,22,13,35,6,44,16,19,6,4,4,28,18,6,5,67,26,16,32,19,76,95,9,0,9,2400,1,0,0,9,-4.675913184040056,40.54054054054054,53.333333333333336,80,18.867924528301888,30.0,33.333333333333336,57.142857142857146,1.0,서울 SK,17,3,28,9,37,4,37,22,26,7,3,3,13,10,4,2,66,32,19,40,22,81,79,6,0,14,2400,0,0,0,14,4.675913184040056,45.258620689655174,53.125,97,14.150943396226415,8.333333333333334,31.25,12.5,0.3333333333333333,대구 한국가스공사
S41G01N57,2022-2023,20221119,away,9,2,17,7,24,5,22,12,40,12,1,1,11,8,4,2,63,25,14,30,16,70,74,9,1,8,2400,0,1,0,9,-0.12488792951589289,54.585152838427945,60.714285714285715,69,6.127450980392156,12.5,21.428571428571427,33.333333333333336,2.0,고양 캐롯,15,2,27,20,47,6,35,20,32,5,4,4,13,9,6,2,71,29,18,38,14,72,84,5,0,14,2400,0,0,0,14,0.12488792951589289,20.739064856711916,20.0,87,13.940520446096654,22.727272727272727,53.333333333333336,0.0,0.0,수원 KT
S41G01N58,2022-2023,20221120,home,23,1,32,11,43,2,45,24,17,9,1,1,15,8,7,6,63,34,17,35,23,85,78,4,1,13,2400,0,0,0,14,20.88899684236094,59.241706161137444,71.42857142857143,108,16.778523489932883,14.285714285714286,14.285714285714286,75.0,2.0,울산 현대모비스,16,1,20,8,28,3,45,24,21,4,2,2,15,8,4,2,68,30,15,30,27,72,83,6,0,7,2400,0,0,0,7,-20.88899684236094,41.40786749482402,46.666666666666664,74,0.0,0.0,20.0,57.142857142857146,0.0,대구 한국가스공사
S41G01N59,2022-2023,20221120,away,14,1,23,7,30,5,38,15,22,7,1,1,14,14,2,2,61,23,19,38,19,67,75,9,1,17,2400,0,0,0,18,-20.639296881674042,54.13385826771653,59.375,70,14.763779527559056,14.285714285714286,18.75,75.0,2.0,창원 LG,18,6,26,11,37,5,45,24,24,7,3,3,14,9,8,6,72,34,18,37,13,84,86,10,0,11,2400,0,2,0,11,20.639296881674042,40.58441558441558,46.875,106,9.689922480620154,8.0,37.5,28.571428571428573,1.0,안양 KGC
S41G01N60,2022-2023,20221120,home,15,2,22,12,34,2,28,15,41,15,1,1,8,5,1,0,70,31,12,24,19,82,78,10,0,11,2400,0,0,0,11,11.969314752928199,62.5,78.125,92,9.900990099009901,14.285714285714286,31.25,44.44444444444444,2.0,고양 캐롯,16,2,27,7,34,4,41,23,19,6,2,2,14,9,4,4,62,31,15,30,23,77,76,9,1,15,2400,0,0,0,16,-11.969314752928199,63.333333333333336,63.333333333333336,90,28.571428571428573,4.3478260869565215,0.0,37.5,0.5,원주 DB
S41G01N61,2022-2023,20221120,away,18,4,24,10,34,4,54,23,13,2,3,3,13,11,9,6,70,28,14,29,21,69,83,5,1,7,2400,0,0,0,8,-17.86606834402815,47.05882352941177,47.05882352941177,82,22.727272727272727,25.0,0.0,62.5,1.0,서울 SK,20,4,31,19,50,1,38,18,35,12,1,1,11,7,5,2,74,31,18,37,16,81,85,6,1,12,2400,0,0,0,13,17.86606834402815,22.22222222222222,22.22222222222222,102,25.0,20.0,0.0,0.0,0.0,수원 KT
S41G01N62,2022-2023,20221121,away,17,3,19,14,33,2,41,21,22,5,3,3,13,9,3,2,66,29,19,43,25,72,79,7,0,12,2400,0,0,0,12,-11.032238147027911,38.43338213762811,43.47826086956522,81,7.598784194528875,42.857142857142854,13.043478260869565,40.0,2.0,서울 삼성,18,1,25,12,37,1,50,23,11,5,0,0,21,17,6,2,61,28,18,37,19,78,82,6,1,10,2400,0,0,0,11,11.032238147027911,27.985074626865675,29.166666666666668,93,21.58894645941278,20.833333333333332,116.66666666666667,133.33333333333334,0.8,전주 KCC
S41G01N63,2022-2023,20221122,away,14,3,24,17,41,2,50,16,16,7,5,5,18,14,5,0,71,28,15,33,21,77,89,7,0,11,2400,0,0,0,11,-7.723237952163203,52.65210608424337,64.70588235294117,86,4.844961240310077,42.857142857142854,35.294117647058826,66.66666666666667,6.0,원주 DB,14,6,27,15,42,2,40,18,28,11,0,0,17,12,4,2,68,29,16,32,19,81,85,7,0,11,2400,1,0,0,11,7.723237952163203,38.946587537091986,50.0,97,18.21493624772313,11.11111111111111,64.28571428571429,50.0,0.75,창원 LG
S41G01N64,2022-2023,20221123,away,16,4,20,9,29,4,44,24,19,5,3,3,19,13,3,0,66,32,16,34,25,82,85,6,0,3,2400,0,0,0,3,-2.710362402454294,46.468401486988846,65.0,98,6.887052341597796,0.0,80.0,33.333333333333336,2.0,전주 KCC,17,3,27,16,43,2,40,20,26,10,1,1,17,12,1,0,67,31,19,41,20,84,84,2,1,10,2400,0,0,0,11,2.710362402454294,41.98473282442748,50.0,99,8.620689655172415,23.076923076923077,26.31578947368421,22.22222222222222,1.0,안양 KGC
S41G01N65,2022-2023,20221124,home,22,5,30,10,40,4,59,30,14,3,3,3,24,17,10,4,76,36,18,38,23,92,100,5,0,6,2400,0,0,0,6,4.035540508038707,44.313146233382575,52.94117647058823,115,9.057971014492754,33.333333333333336,41.1764705882353,55.55555555555556,2.5,서울 SK,25,2,26,14,40,5,62,29,20,7,0,0,20,11,7,6,82,36,18,40,17,90,102,5,0,7,2400,0,0,0,7,-4.035540508038707,38.77400295420975,47.05882352941177,105,12.998266897746968,11.764705882352942,41.1764705882353,100.0,2.3333333333333335,울산 현대모비스
S41G01N66,2022-2023,20221124,home,13,0,23,7,30,2,35,15,25,12,0,0,28,22,7,8,60,27,16,35,19,88,88,15,2,10,2400,0,0,0,12,13.22166055365335,36.59250585480094,42.857142857142854,97,16.556291390728475,50.0,100.0,40.0,0.5,수원 KT,17,3,24,7,31,7,39,22,22,9,0,0,12,7,0,0,61,31,18,41,25,78,73,4,0,16,2400,0,0,0,16,-13.22166055365335,43.65079365079365,55.55555555555556,89,9.00900900900901,11.538461538461538,27.77777777777778,50.0,2.0,원주 DB
S41G01N67,2022-2023,20221125,home,23,4,30,6,36,2,37,23,19,13,2,1,22,19,4,2,58,37,18,40,19,106,80,3,0,8,2400,0,0,0,8,49.27155437631036,62.87726358148894,70.58823529411765,142,10.06036217303823,28.571428571428573,11.764705882352942,100.0,4.5,대구 한국가스공사,13,2,14,5,19,4,35,19,28,9,0,0,18,10,3,5,63,28,19,39,26,75,81,5,0,7,2400,0,0,0,7,-49.27155437631036,48.16955684007707,63.333333333333336,68,5.63063063063063,0.0,26.666666666666668,37.5,3.0,서울 삼성
S41G01N68,2022-2023,20221125,home,18,0,28,16,44,2,39,22,32,10,2,2,14,8,4,2,73,34,16,33,16,86,87,7,0,14,2400,0,0,0,14,7.290046656298614,51.39802631578947,55.0,98,4.480286738351254,40.0,15.0,40.0,4.0,안양 KGC,12,1,21,5,26,2,29,17,31,12,1,1,11,7,5,4,61,30,16,32,21,79,72,8,0,15,2400,0,0,0,15,-7.290046656298614,25.252525252525253,27.77777777777778,78,44.74272930648769,0.0,22.22222222222222,0.0,0.0,고양 캐롯
S41G01N69,2022-2023,20221126,home,17,4,22,13,35,3,49,19,24,12,1,1,15,9,1,2,74,32,16,33,17,85,89,7,0,8,2400,0,0,0,8,4.491431730237721,56.54281098546041,68.42105263157895,95,8.787346221441124,37.5,21.05263157894737,33.333333333333336,2.0,서울 SK,16,0,30,9,39,2,38,19,20,9,3,3,16,10,4,2,61,31,18,40,18,81,77,4,2,16,2400,0,0,0,18,-4.491431730237721,35.3356890459364,42.857142857142854,88,26.501766784452297,12.0,42.857142857142854,60.0,0.5,원주 DB
S41G01N70,2022-2023,20221126,home,14,3,31,10,41,4,56,29,19,7,0,0,12,6,4,2,75,36,18,37,18,85,87,4,0,7,2400,0,0,0,7,22.720654193290557,41.87604690117253,45.23809523809524,99,4.370629370629371,38.46153846153846,9.523809523809524,22.22222222222222,2.0,울산 현대모비스,12,2,30,4,34,2,44,20,20,4,1,1,18,14,6,4,65,25,17,34,20,68,83,5,2,9,2400,0,0,0,11,-22.720654193290557,26.005547850208046,30.76923076923077,68,5.307855626326964,0.0,84.61538461538461,33.333333333333336,1.0,전주 KCC
S41G01N71,2022-2023,20221126,away,10,1,20,8,28,4,31,11,30,10,1,1,22,17,3,5,62,22,15,30,11,71,84,4,0,10,2400,0,0,0,10,-20.60465622999365,26.493256262042387,23.333333333333332,63,5.63063063063063,20.0,26.666666666666668,33.333333333333336,1.0,수원 KT,20,3,28,16,44,4,54,30,16,5,3,2,9,4,3,0,73,37,20,41,16,83,82,5,1,10,2400,0,0,0,11,20.60465622999365,47.89272030651341,52.77777777777778,107,5.030181086519115,20.0,11.11111111111111,44.44444444444444,4.0,창원 LG
S41G01N72,2022-2023,20221127,home,22,1,27,7,34,5,31,19,28,12,2,2,16,12,2,0,61,33,16,32,16,90,77,7,2,17,2400,0,0,0,19,7.245185901736107,48.43517138599106,72.72727272727273,108,27.472527472527474,60.0,100.0,100.0,1.1666666666666667,안양 KGC,17,3,17,11,28,3,44,25,28,7,2,2,13,9,5,4,74,34,17,38,15,84,87,11,1,9,2400,0,0,0,10,-7.245185901736107,50.48465266558966,57.89473684210526,92,19.40993788819876,12.903225806451612,21.05263157894737,44.44444444444444,0.8,서울 SK
S41G01N73,2022-2023,20221128,away,24,1,28,9,37,3,39,21,21,7,0,0,27,15,6,4,60,28,20,42,19,78,87,3,0,13,2400,1,0,0,13,-8.720637739868792,35.3356890459364,46.42857142857143,89,15.274949083503055,20.0,42.857142857142854,50.0,1.0,울산 현대모비스,20,4,30,2,32,1,46,25,16,6,1,1,23,16,4,4,63,32,19,45,17,86,86,7,0,6,2400,0,0,0,6,8.720637739868792,47.1342383107089,63.333333333333336,106,5.122950819672131,0.0,53.333333333333336,66.66666666666667,6.0,창원 LG
S41G01N74,2022-2023,20221129,away,12,3,23,14,37,2,29,16,41,9,2,1,10,7,1,2,72,26,16,32,25,68,82,7,2,16,2400,0,0,0,18,-33.4824726167613,45.23809523809524,45.23809523809524,62,12.5,33.333333333333336,0.0,37.5,1.0,고양 캐롯,25,4,27,13,40,5,48,28,23,7,2,2,19,12,8,2,73,37,17,35,17,93,92,11,0,9,2400,0,0,0,9,33.4824726167613,33.67003367003367,36.111111111111114,126,16.835016835016834,14.814814814814815,22.22222222222222,100.0,1.5,서울 SK
S41G01N75,2022-2023,20221130,home,14,3,26,11,37,1,43,20,16,6,2,2,20,13,1,0,61,28,20,45,33,75,81,9,1,17,2400,0,0,0,18,4.503144725731801,30.76062639821029,36.666666666666664,81,27.42230347349177,40.0,13.333333333333334,60.0,0.5,서울 삼성,11,1,22,7,29,3,40,19,17,4,0,0,23,20,2,0,57,23,17,41,21,70,80,11,1,14,2400,0,0,0,15,-4.503144725731801,33.307210031347964,39.285714285714285,73,5.399568034557236,7.142857142857143,57.142857142857146,60.0,3.0,창원 LG
S41G01N76,2022-2023,20221201,home,29,7,28,10,38,3,36,20,29,15,0,0,8,7,7,0,65,35,19,41,24,92,73,9,0,15,2400,0,0,0,15,32.00904993908476,50.55147058823529,59.375,132,10.121457489878543,22.22222222222222,25.0,62.5,2.5,대구 한국가스공사,19,2,20,8,28,3,43,19,19,4,2,2,21,17,4,0,64,25,13,27,16,71,85,6,0,11,2400,0,0,0,11,-32.00904993908476,35.3356890459364,42.857142857142854,75,15.274949083503055,0.0,42.857142857142854,50.0,1.0,전주 KCC
S41G01N77,2022-2023,20221201,away,13,4,25,13,38,5,32,16,38,12,0,0,20,14,1,0,70,28,16,35,21,82,90,2,0,8,2400,0,0,0,8,-12.611320303627991,40.7088122605364,41.666666666666664,88,9.578544061302683,27.272727272727273,11.11111111111111,66.66666666666667,2.0,수원 KT,18,1,26,9,35,6,47,24,23,9,2,2,19,13,2,0,72,35,18,38,17,92,91,5,0,3,2400,0,0,0,3,12.611320303627991,56.28517823639775,64.70588235294117,111,9.84251968503937,7.407407407407407,17.647058823529413,50.0,2.5,안양 KGC
S41G01N78,2022-2023,20221202,home,11,2,26,8,34,6,47,22,16,4,2,2,8,5,3,0,65,28,15,30,15,65,73,3,0,11,2400,0,0,0,11,6.045135789407951,56.935817805383024,66.66666666666667,70,5.773672055427252,40.0,20.0,44.44444444444444,4.0,원주 DB,18,5,28,6,34,4,42,20,22,4,2,2,7,6,2,0,66,26,18,37,30,62,73,6,1,10,2400,0,0,0,11,-6.045135789407951,37.5,37.5,77,11.11111111111111,3.7037037037037037,0.0,80.0,2.0,서울 삼성
S41G01N79,2022-2023,20221202,away,14,2,28,13,41,5,58,29,11,3,0,0,9,7,3,6,69,32,14,30,17,74,78,3,0,14,2400,0,1,0,14,-4.228452863015264,65.50218340611353,75.0,86,20.70393374741201,75.0,21.428571428571427,60.0,1.5,울산 현대모비스,18,6,20,7,27,3,35,19,28,7,2,2,18,12,3,2,65,28,14,28,15,75,83,9,0,6,2400,0,0,0,6,4.228452863015264,51.96304849884527,57.69230769230769,89,12.254901960784313,3.4482758620689653,23.076923076923077,57.142857142857146,2.0,고양 캐롯
S41G01N80,2022-2023,20221203,away,23,1,24,16,40,3,48,26,23,8,5,5,16,12,5,4,76,39,18,37,13,98,92,3,1,8,2400,0,1,0,9,-3.8838887862998206,62.26053639846744,66.66666666666667,118,13.711151736745887,37.5,11.11111111111111,60.0,2.0,창원 LG,22,0,20,4,24,1,44,27,20,11,0,0,19,13,9,6,64,38,18,38,20,100,83,3,0,6,2400,0,1,0,6,3.8838887862998206,64.65517241379311,81.25,112,5.208333333333334,4.0,31.25,54.54545454545455,6.0,서울 SK
S41G01N81,2022-2023,20221203,home,17,3,23,8,31,1,37,16,23,11,1,1,20,16,2,4,61,28,19,41,25,83,81,6,1,9,2400,0,0,0,10,13.618460947303333,34.66872110939907,42.30769230769231,94,19.083969465648853,22.22222222222222,69.23076923076923,40.0,0.5,대구 한국가스공사,15,1,24,12,36,6,37,18,33,10,1,1,12,10,1,2,71,29,18,40,18,78,83,4,0,11,2400,0,2,0,11,-13.618460947303333,46.445880452342486,52.63157894736842,85,8.787346221441124,11.538461538461538,21.05263157894737,50.0,2.0,안양 KGC
S41G01N82,2022-2023,20221203,home,22,0,19,10,29,1,46,34,13,9,1,0,19,14,4,4,60,43,17,35,21,109,79,4,0,9,2400,1,0,0,9,37.31229172463763,71.5042372881356,81.25,134,5.592841163310962,80.0,12.5,54.54545454545455,6.0,전주 KCC,17,0,8,15,23,2,40,20,26,10,1,1,22,16,1,0,67,31,14,31,20,88,89,5,1,9,2400,0,0,0,10,-37.31229172463763,34.50920245398773,40.625,83,0.0,17.391304347826086,43.75,80.0,0.0,수원 KT
S41G01N83,2022-2023,20221204,away,14,2,27,6,33,4,36,17,23,9,2,2,13,8,1,0,61,28,19,41,35,73,74,3,1,10,2400,0,0,0,11,-2.082363832589081,51.81347150259067,53.57142857142857,80,12.165450121654503,0.0,7.142857142857143,71.42857142857143,2.5,서울 삼성,11,4,24,12,36,6,38,16,27,8,1,1,23,19,2,2,66,25,19,38,19,77,89,3,1,9,2400,0,0,0,10,2.082363832589081,43.36349924585219,56.666666666666664,82,9.746588693957115,12.903225806451612,53.333333333333336,25.0,1.0,안양 KGC
S41G01N84,2022-2023,20221204,away,17,0,22,13,35,4,34,14,34,12,0,0,25,20,3,2,68,26,19,40,16,84,93,6,0,8,2400,0,0,0,8,-10.465482985903051,33.831908831908834,36.111111111111114,91,12.458471760797343,50.0,38.888888888888886,40.0,0.6666666666666666,고양 캐롯,20,4,29,7,36,0,41,24,14,6,1,1,24,17,5,2,56,31,16,37,21,85,80,6,0,9,2400,0,0,0,9,10.465482985903051,41.18217054263566,54.166666666666664,110,17.006802721088434,8.333333333333334,50.0,83.33333333333333,1.6666666666666667,창원 LG
S41G01N85,2022-2023,20221204,away,16,1,22,10,32,2,33,10,26,9,1,1,16,14,1,0,60,20,16,32,24,63,76,3,0,11,2400,0,0,0,11,-11.696479087783445,30.76062639821029,36.666666666666664,64,20.120724346076457,33.333333333333336,13.333333333333334,40.0,0.5,수원 KT,12,5,28,6,34,3,45,26,15,4,1,1,7,5,4,6,61,31,17,36,26,71,68,9,0,10,2400,0,0,0,10,11.696479087783445,46.875,46.875,92,15.789473684210526,4.3478260869565215,0.0,28.571428571428573,0.6666666666666666,대구 한국가스공사
S41G01N86,2022-2023,20221205,away,14,2,20,15,35,6,64,30,14,1,0,0,8,7,3,4,78,31,19,40,18,70,86,7,0,18,2400,0,0,0,18,-21.189390893229287,39.38356164383562,43.18181818181818,68,0.0,27.272727272727273,22.727272727272727,66.66666666666667,0.0,원주 DB,16,1,28,12,40,3,49,28,18,4,0,0,20,15,3,2,67,32,18,38,20,83,87,10,2,16,2400,1,0,0,18,21.189390893229287,35.52397868561279,40.90909090909091,95,38.26530612244898,13.043478260869565,72.72727272727273,25.0,0.1111111111111111,울산 현대모비스
S41G01N87,2022-2023,20221206,home,21,3,26,7,33,3,34,16,18,6,5,5,33,23,11,6,57,27,15,37,20,83,90,8,0,9,2400,0,0,0,9,10.478484103108059,40.32258064516129,50.0,102,4.921259842519685,16.666666666666668,16.666666666666668,62.5,5.0,서울 SK,17,0,23,10,33,5,42,18,22,8,4,4,14,10,3,0,68,30,14,38,29,78,82,6,1,12,2400,0,0,0,13,-10.478484103108059,54.01234567901234,58.333333333333336,84,13.992537313432836,10.344827586206897,5.555555555555555,50.0,1.6666666666666667,서울 삼성
S41G01N88,2022-2023,20221207,home,19,3,19,13,32,6,47,29,17,3,2,2,22,15,5,4,66,34,20,41,28,86,88,10,2,12,2400,0,0,0,14,14.040391745600786,48.07692307692308,63.888888888888886,103,4.528985507246377,55.55555555555556,38.888888888888886,27.272727272727273,3.0,창원 LG,15,2,19,9,28,5,38,22,21,6,3,3,14,8,2,4,62,31,19,44,28,76,76,7,2,16,2400,0,0,0,18,-14.040391745600786,60.97560975609756,70.58823529411765,78,9.84251968503937,9.523809523809524,17.647058823529413,54.54545454545455,3.0,대구 한국가스공사
S41G01N89,2022-2023,20221208,away,16,1,25,13,38,2,34,11,41,16,0,0,7,6,4,2,75,27,15,30,17,76,82,4,0,10,2400,0,0,0,10,-12.043248797830316,44.73684210526316,44.73684210526316,78,0.0,30.76923076923077,0.0,50.0,0.0,고양 캐롯,23,1,33,8,41,1,45,21,17,8,4,3,14,12,7,0,66,32,12,24,14,84,80,8,2,10,2400,0,1,0,12,12.043248797830316,53.13199105145414,60.0,110,23.946360153256702,7.407407407407407,13.333333333333334,75.0,1.2,전주 KCC
S41G01N90,2022-2023,20221208,home,23,3,21,8,29,4,43,24,20,9,0,0,18,16,3,2,63,33,16,33,27,91,81,12,0,15,2400,0,0,0,15,14.948394980878902,52.08333333333333,91.66666666666667,115,13.888888888888888,33.333333333333336,125.0,88.88888888888889,2.6666666666666665,울산 현대모비스,19,1,19,5,24,5,44,29,21,5,1,1,8,7,3,4,66,35,16,36,22,82,74,7,1,16,2400,0,0,0,17,-14.948394980878902,55.88235294117647,55.88235294117647,89,26.08695652173913,0.0,0.0,50.0,0.6666666666666666,수원 KT
S41G01N91,2022-2023,20221209,home,21,3,23,13,36,5,35,19,23,7,2,2,23,14,2,0,60,28,17,34,23,77,83,3,2,16,2400,0,0,0,18,2.683768766108841,57.117750439367306,67.6470588235294,86,21.04377104377104,40.0,23.529411764705884,70.0,1.4,대구 한국가스공사,16,0,20,13,33,3,49,24,18,4,0,0,14,12,4,2,67,28,18,38,24,72,81,11,1,10,2400,1,0,0,11,-2.683768766108841,41.866028708133975,50.0,83,9.9601593625498,4.166666666666667,46.666666666666664,85.71428571428571,3.0,원주 DB
S41G01N92,2022-2023,20221210,away,14,1,22,10,32,6,49,27,18,6,0,0,20,11,6,4,67,33,17,36,20,83,87,5,0,12,2400,1,0,0,12,-14.328296582871658,44.85179407176287,58.8235294117647,86,4.844961240310077,22.22222222222222,35.294117647058826,22.22222222222222,2.0,서울 SK,21,2,24,11,35,0,45,25,23,9,0,0,13,11,2,2,68,34,19,42,18,88,81,8,1,10,2400,0,0,0,11,14.328296582871658,56.25,56.25,107,11.11111111111111,12.0,0.0,25.0,1.0,전주 KCC
S41G01N93,2022-2023,20221210,away,15,4,18,17,35,2,54,22,13,3,3,3,19,10,3,0,70,28,20,42,21,69,89,12,1,11,2400,0,0,0,12,-12.013544859653663,38.07106598984772,50.0,74,5.364806866952789,20.0,40.0,42.857142857142854,3.0,창원 LG,17,3,28,5,33,5,30,15,18,6,6,6,26,21,1,0,54,27,19,41,17,81,80,4,1,15,2400,0,0,0,16,12.013544859653663,61.83745583038869,78.57142857142857,95,15.274949083503055,14.285714285714286,42.857142857142854,40.0,1.3333333333333333,수원 KT
S41G01N94,2022-2023,20221210,away,20,5,30,9,39,4,38,19,27,5,2,2,18,14,7,6,67,26,16,36,29,71,85,7,0,10,2400,0,1,0,10,-8.928616492753648,46.75196850393701,56.25,91,14.763779527559056,33.333333333333336,18.75,75.0,2.0,울산 현대모비스,13,2,28,7,35,4,38,14,26,11,2,2,14,12,1,0,66,27,17,35,23,77,80,3,0,10,2400,0,0,0,10,8.928616492753648,43.85964912280702,53.333333333333336,83,9.9601593625498,3.225806451612903,46.666666666666664,50.0,1.5,고양 캐롯
S41G01N95,2022-2023,20221211,home,17,0,28,19,47,4,54,28,19,2,3,2,18,11,7,4,76,32,17,35,22,77,94,11,2,10,2400,0,0,0,12,30.25519766794848,44.79522184300341,47.72727272727273,93,15.1285930408472,54.54545454545455,4.545454545454546,30.0,0.75,창원 LG,9,2,27,4,31,6,41,17,15,3,3,3,11,6,3,0,59,23,18,39,28,55,70,4,0,16,2400,0,0,0,16,-30.25519766794848,34.48275862068966,43.75,50,5.208333333333334,3.4482758620689653,31.25,28.571428571428573,2.0,서울 삼성
S41G01N96,2022-2023,20221211,home,19,1,23,7,30,5,36,21,25,12,4,4,18,14,2,2,65,37,19,40,22,100,83,6,1,16,2400,0,0,0,17,1.8780048076923208,57.85123966942149,67.6470588235294,112,17.24137931034483,40.0,29.41176470588235,20.0,0.5,대구 한국가스공사,15,3,17,7,24,2,40,26,28,10,0,0,16,13,6,5,68,36,17,37,18,95,84,8,0,11,2400,0,0,0,11,-1.8780048076923208,44.270833333333336,54.166666666666664,101,29.702970297029704,4.166666666666667,41.666666666666664,16.666666666666668,0.16666666666666666,안양 KGC
