시즌,경기ID,팀명,구분,선수명,PTS,2PM,2PA,2P%,3PM,3PA,3P%,FGM,FGA,FG%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,GD,DK,TO,PF
../kbl_data/2021-2022,S39G01N117,서울 삼성,Away,김시래,13,2,6,33.3,2,5,40.0,4,11,36.4,3,4,75.0,0,2,2,4,1,0,0,0,1,3
../kbl_data/2021-2022,S39G01N117,서울 삼성,Away,김현수,5,2,3,66.7,0,4,0.0,2,7,28.6,1,1,100.0,0,3,3,1,0,0,0,0,0,3
../kbl_data/2021-2022,S39G01N117,서울 삼성,Away,임동섭,4,2,2,100.0,0,3,0.0,2,5,40.0,0,0,0.0,0,0,0,0,0,0,0,0,0,1
../kbl_data/2021-2022,S39G01N117,서울 삼성,Away,배수용,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,1
../kbl_data/2021-2022,S39G01N117,서울 삼성,Away,천기범,2,1,1,100.0,0,3,0.0,1,4,25.0,0,0,0.0,2,1,3,4,0,0,0,0,3,4
../kbl_data/2021-2022,S39G01N117,서울 삼성,Away,차민석,4,2,4,50.0,0,0,0.0,2,4,50.0,0,1,0.0,1,0,1,1,0,0,0,0,2,3
../kbl_data/2021-2022,S39G01N117,서울 삼성,Away,전형준,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2021-2022,S39G01N117,서울 삼성,Away,다니엘 오셰푸,12,3,8,37.5,0,1,0.0,3,9,33.3,6,10,60.0,2,5,7,2,2,1,0,0,0,0
../kbl_data/2021-2022,S39G01N117,서울 삼성,Away,이원석,15,5,6,83.3,0,0,0.0,5,6,83.3,5,8,62.5,4,1,5,0,1,2,0,0,0,3
../kbl_data/2021-2022,S39G01N117,서울 삼성,Away,토마스 로빈슨,9,4,7,57.1,0,1,0.0,4,8,50.0,1,1,100.0,1,3,4,1,1,0,0,0,4,5
../kbl_data/2021-2022,S39G01N118,안양 KGC,Home,양희종,0,0,1,0.0,0,2,0.0,0,3,0.0,0,0,0.0,1,1,2,0,1,1,0,0,0,5
../kbl_data/2021-2022,S39G01N118,안양 KGC,Home,함준후,0,0,1,0.0,0,0,0.0,0,1,0.0,0,0,0.0,1,0,1,2,0,0,0,0,0,3
../kbl_data/2021-2022,S39G01N118,안양 KGC,Home,오세근,9,3,7,42.9,0,1,0.0,3,8,37.5,3,3,100.0,1,3,4,3,0,0,0,0,0,4
../kbl_data/2021-2022,S39G01N118,안양 KGC,Home,문성곤,14,1,1,100.0,4,8,50.0,5,9,55.6,0,0,0.0,4,1,5,4,1,1,0,0,1,3
../kbl_data/2021-2022,S39G01N118,안양 KGC,Home,전성현,11,1,3,33.3,3,8,37.5,4,11,36.4,0,0,0.0,0,1,1,2,3,0,0,0,0,2
../kbl_data/2021-2022,S39G01N118,안양 KGC,Home,박지훈,2,1,3,33.3,0,2,0.0,1,5,20.0,0,0,0.0,1,0,1,2,0,0,0,0,0,1
../kbl_data/2021-2022,S39G01N118,안양 KGC,Home,정강호,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2021-2022,S39G01N118,안양 KGC,Home,이우정,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2021-2022,S39G01N118,안양 KGC,Home,대릴 먼로,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2021-2022,S39G01N118,안양 KGC,Home,우동현,3,0,0,0.0,1,3,33.3,1,3,33.3,0,0,0.0,1,0,1,0,1,0,0,0,0,2
../kbl_data/2021-2022,S39G01N118,안양 KGC,Home,변준형,10,2,2,100.0,2,9,22.2,4,11,36.4,0,0,0.0,1,4,5,9,0,0,0,0,1,4
../kbl_data/2021-2022,S39G01N118,안양 KGC,Home,오마리 스펠맨,35,9,14,64.3,5,11,45.5,14,25,56.0,2,4,50.0,1,12,13,3,0,1,0,5,0,0
../kbl_data/2021-2022,S39G01N118,대구 한국가스공사,Away,정영삼,0,0,0,0.0,0,1,0.0,0,1,0.0,0,0,0.0,0,2,2,2,0,0,0,0,0,0
../kbl_data/2021-2022,S39G01N118,대구 한국가스공사,Away,민성주,0,0,1,0.0,0,0,0.0,0,1,0.0,0,0,0.0,1,0,1,0,0,0,0,0,0,1
../kbl_data/2021-2022,S39G01N118,대구 한국가스공사,Away,홍경기,0,0,0,0.0,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2021-2022,S39G01N118,대구 한국가스공사,Away,조상열,12,1,1,100.0,2,5,40.0,3,6,50.0,4,5,80.0,0,3,3,2,0,0,0,0,0,2
../kbl_data/2021-2022,S39G01N118,대구 한국가스공사,Away,이대헌,19,4,5,80.0,2,3,66.7,6,8,75.0,5,7,71.4,1,10,11,4,1,0,0,0,3,3
../kbl_data/2021-2022,S39G01N118,대구 한국가스공사,Away,두경민,2,0,4,0.0,0,3,0.0,0,7,0.0,2,2,100.0,1,0,1,8,0,0,0,0,4,0
../kbl_data/2021-2022,S39G01N118,대구 한국가스공사,Away,박봉진,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2021-2022,S39G01N118,대구 한국가스공사,Away,김낙현,19,2,4,50.0,4,11,36.4,6,15,40.0,3,3,100.0,0,1,1,4,1,0,0,0,3,2
../kbl_data/2021-2022,S39G01N118,대구 한국가스공사,Away,전현우,9,1,1,100.0,2,3,66.7,3,4,75.0,1,2,50.0,1,0,1,1,0,0,0,0,0,4
../kbl_data/2021-2022,S39G01N118,대구 한국가스공사,Away,이윤기,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2021-2022,S39G01N118,대구 한국가스공사,Away,클리프 알렉산더,24,10,17,58.8,0,0,0.0,10,17,58.8,4,4,100.0,4,18,22,0,0,1,0,5,0,2
../kbl_data/2021-2022,S39G01N118,대구 한국가스공사,Away,신승민,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,4
../kbl_data/2021-2022,S39G01N119,원주 DB,Home,윤호영,3,0,0,0.0,1,2,50.0,1,2,50.0,0,0,0.0,0,1,1,2,0,0,0,0,0,1
../kbl_data/2021-2022,S39G01N119,원주 DB,Home,박찬희,7,3,3,100.0,0,2,0.0,3,5,60.0,1,2,50.0,0,0,0,1,0,0,0,0,0,0
../kbl_data/2021-2022,S39G01N119,원주 DB,Home,정준원,0,0,1,0.0,0,0,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,2
../kbl_data/2021-2022,S39G01N119,원주 DB,Home,박경상,0,0,2,0.0,0,2,0.0,0,4,0.0,0,0,0.0,1,4,5,3,0,0,0,0,3,2
../kbl_data/2021-2022,S39G01N119,원주 DB,Home,김종규,7,2,5,40.0,1,2,50.0,3,7,42.9,0,0,0.0,0,2,2,0,1,0,0,1,1,5
../kbl_data/2021-2022,S39G01N119,원주 DB,Home,허웅,18,3,6,50.0,3,6,50.0,6,12,50.0,3,4,75.0,0,1,1,5,0,0,0,0,4,0
../kbl_data/2021-2022,S39G01N119,원주 DB,Home,강상재,9,1,2,50.0,1,5,20.0,2,7,28.6,4,4,100.0,3,2,5,3,2,0,0,0,0,1
../kbl_data/2021-2022,S39G01N119,원주 DB,Home,김훈,6,0,0,0.0,2,4,50.0,2,4,50.0,0,0,0.0,1,0,1,0,1,1,0,0,1,3
../kbl_data/2021-2022,S39G01N119,원주 DB,Home,이준희,0,0,1,0.0,0,0,0.0,0,1,0.0,0,0,0.0,1,0,1,0,2,0,0,0,0,0
../kbl_data/2021-2022,S39G01N119,원주 DB,Home,레나드 프리먼,12,4,7,57.1,0,0,0.0,4,7,57.1,4,6,66.7,0,5,5,0,2,0,0,0,3,2
../kbl_data/2021-2022,S39G01N119,원주 DB,Home,정호영,4,2,4,50.0,0,2,0.0,2,6,33.3,0,0,0.0,0,3,3,1,0,0,0,0,3,3
../kbl_data/2021-2022,S39G01N119,원주 DB,Home,조니 오브라이언트,6,2,4,50.0,0,5,0.0,2,9,22.2,2,2,100.0,3,4,7,3,1,0,0,0,1,3
../kbl_data/2021-2022,S39G01N119,서울 SK,Away,양우섭,2,0,0,0.0,0,0,0.0,0,0,0.0,2,2,100.0,1,0,1,0,1,0,0,0,1,0
../kbl_data/2021-2022,S39G01N119,서울 SK,Away,허일영,7,3,4,75.0,0,3,0.0,3,7,42.9,1,2,50.0,2,1,3,0,0,0,0,0,0,3
../kbl_data/2021-2022,S39G01N119,서울 SK,Away,김선형,11,1,5,20.0,1,4,25.0,2,9,22.2,6,6,100.0,3,3,6,6,5,0,0,0,2,1
../kbl_data/2021-2022,S39G01N119,서울 SK,Away,최부경,2,1,3,33.3,0,0,0.0,1,3,33.3,0,0,0.0,1,1,2,0,0,0,0,0,0,1
../kbl_data/2021-2022,S39G01N119,서울 SK,Away,리온 윌리엄스,3,1,5,20.0,0,0,0.0,1,5,20.0,1,2,50.0,4,2,6,0,0,0,0,0,1,3
../kbl_data/2021-2022,S39G01N119,서울 SK,Away,배병준,0,0,0,0.0,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,0
../kbl_data/2021-2022,S39G01N119,서울 SK,Away,이현석,0,0,0,0.0,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,1,0,0,0,0,2
../kbl_data/2021-2022,S39G01N119,서울 SK,Away,최원혁,0,0,1,0.0,0,2,0.0,0,3,0.0,0,0,0.0,1,1,2,1,4,0,0,0,0,2
../kbl_data/2021-2022,S39G01N119,서울 SK,Away,최준용,19,5,9,55.6,1,2,50.0,6,11,54.5,6,8,75.0,1,3,4,0,1,1,0,0,5,1
../kbl_data/2021-2022,S39G01N119,서울 SK,Away,안영준,12,3,6,50.0,1,4,25.0,4,10,40.0,3,4,75.0,0,2,2,0,0,0,0,0,1,1
../kbl_data/2021-2022,S39G01N119,서울 SK,Away,자밀 워니,21,10,18,55.6,0,0,0.0,10,18,55.6,1,1,100.0,3,13,16,5,1,1,0,0,2,1
../kbl_data/2021-2022,S39G01N119,서울 SK,Away,오재현,8,4,4,100.0,0,0,0.0,4,4,100.0,0,0,0.0,0,0,0,1,0,0,0,0,0,4
../kbl_data/2021-2022,S39G01N120,수원 KT,Home,김동욱,7,2,2,100.0,1,2,50.0,3,4,75.0,0,0,0.0,0,2,2,4,1,0,0,0,0,0
../kbl_data/2021-2022,S39G01N120,수원 KT,Home,김영환,11,1,4,25.0,3,3,100.0,4,7,57.1,0,0,0.0,1,0,1,1,1,0,0,0,0,2
../kbl_data/2021-2022,S39G01N120,수원 KT,Home,김현민,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2021-2022,S39G01N120,수원 KT,Home,최창진,1,0,0,0.0,0,1,0.0,0,1,0.0,1,2,50.0,0,2,2,1,2,0,0,0,0,2
../kbl_data/2021-2022,S39G01N120,수원 KT,Home,정성우,5,1,1,100.0,1,4,25.0,2,5,40.0,0,0,0.0,0,0,0,3,0,1,0,0,2,2
../kbl_data/2021-2022,S39G01N120,수원 KT,Home,최성모,6,1,1,100.0,1,1,100.0,2,2,100.0,1,2,50.0,0,1,1,0,0,0,0,0,0,2
../kbl_data/2021-2022,S39G01N120,수원 KT,Home,허훈,3,0,1,0.0,0,5,0.0,0,6,0.0,3,3,100.0,0,0,0,5,0,0,0,0,2,2
../kbl_data/2021-2022,S39G01N120,수원 KT,Home,양홍석,21,5,6,83.3,3,5,60.0,8,11,72.7,2,2,100.0,2,3,5,4,1,0,0,0,3,1
../kbl_data/2021-2022,S39G01N120,수원 KT,Home,박준영,10,5,6,83.3,0,2,0.0,5,8,62.5,0,0,0.0,1,4,5,6,1,0,0,0,0,3
../kbl_data/2021-2022,S39G01N120,수원 KT,Home,캐디 라렌,20,6,11,54.5,1,2,50.0,7,13,53.8,5,6,83.3,2,9,11,1,0,2,0,2,1,2
../kbl_data/2021-2022,S39G01N120,수원 KT,Home,박지원,0,0,1,0.0,0,0,0.0,0,1,0.0,0,0,0.0,0,0,0,3,0,0,0,0,1,2
../kbl_data/2021-2022,S39G01N120,수원 KT,Home,마이크 마이어스,16,8,9,88.9,0,0,0.0,8,9,88.9,0,2,0.0,4,4,8,0,2,1,0,1,1,2
../kbl_data/2021-2022,S39G01N120,전주 KCC,Away,송창용,4,2,3,66.7,0,2,0.0,2,5,40.0,0,0,0.0,1,3,4,3,0,0,2,0,2,0
../kbl_data/2021-2022,S39G01N120,전주 KCC,Away,이정현,11,4,7,57.1,1,2,50.0,5,9,55.6,0,0,0.0,0,1,1,2,0,0,0,0,0,2
../kbl_data/2021-2022,S39G01N120,전주 KCC,Away,정창영,7,1,2,50.0,0,0,0.0,1,2,50.0,5,6,83.3,0,1,1,1,1,0,0,0,1,0
../kbl_data/2021-2022,S39G01N120,전주 KCC,Away,라건아,15,3,5,60.0,3,4,75.0,6,9,66.7,0,0,0.0,0,5,5,0,1,1,0,0,3,2
../kbl_data/2021-2022,S39G01N120,전주 KCC,Away,김상규,7,2,4,50.0,0,2,0.0,2,6,33.3,3,5,60.0,1,0,1,2,0,1,0,0,1,1
../kbl_data/2021-2022,S39G01N120,전주 KCC,Away,유병훈,9,3,4,75.0,1,3,33.3,4,7,57.1,0,0,0.0,0,0,0,3,0,0,0,0,0,3
../kbl_data/2021-2022,S39G01N120,전주 KCC,Away,박재현,2,1,3,33.3,0,0,0.0,1,3,33.3,0,0,0.0,0,0,0,0,1,0,0,0,2,2
../kbl_data/2021-2022,S39G01N120,전주 KCC,Away,이진욱,0,0,0,0.0,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,3,0,0,0,0,2,1
../kbl_data/2021-2022,S39G01N120,전주 KCC,Away,라타비우스 윌리엄스,17,5,10,50.0,2,2,100.0,7,12,58.3,1,2,50.0,6,4,10,0,3,0,0,1,0,2
../kbl_data/2021-2022,S39G01N120,전주 KCC,Away,곽정훈,1,0,0,0.0,0,0,0.0,0,0,0.0,1,2,50.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2021-2022,S39G01N120,전주 KCC,Away,이근휘,6,3,4,75.0,0,4,0.0,3,8,37.5,0,0,0.0,0,0,0,0,0,0,0,0,0,3
../kbl_data/2021-2022,S39G01N120,전주 KCC,Away,김동현,1,0,0,0.0,0,0,0.0,0,0,0.0,1,2,50.0,0,0,0,2,0,0,0,0,0,2
../kbl_data/2021-2022,S39G01N121,고양 오리온,Home,오용준,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2021-2022,S39G01N121,고양 오리온,Home,임종일,6,0,0,0.0,2,3,66.7,2,3,66.7,0,0,0.0,1,0,1,1,0,0,0,0,1,4
../kbl_data/2021-2022,S39G01N121,고양 오리온,Home,이대성,36,8,11,72.7,5,10,50.0,13,21,61.9,5,6,83.3,2,1,3,2,1,0,0,0,6,2
../kbl_data/2021-2022,S39G01N121,고양 오리온,Home,이정제,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2021-2022,S39G01N121,고양 오리온,Home,최승욱,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2021-2022,S39G01N121,고양 오리온,Home,이승현,12,6,12,50.0,0,3,0.0,6,15,40.0,0,0,0.0,0,3,3,2,8,1,0,0,1,1
../kbl_data/2021-2022,S39G01N121,고양 오리온,Home,김진유,0,0,1,0.0,0,2,0.0,0,3,0.0,0,0,0.0,0,2,2,1,0,0,0,0,1,3
../kbl_data/2021-2022,S39G01N121,고양 오리온,Home,머피 할로웨이,27,12,19,63.2,0,1,0.0,12,20,60.0,3,4,75.0,7,20,27,7,3,2,0,2,3,2
../kbl_data/2021-2022,S39G01N121,고양 오리온,Home,조한진,2,0,0,0.0,0,0,0.0,0,0,0.0,2,2,100.0,0,3,3,0,0,0,0,0,0,2
../kbl_data/2021-2022,S39G01N121,고양 오리온,Home,김세창,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2021-2022,S39G01N121,고양 오리온,Home,박진철,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2021-2022,S39G01N121,고양 오리온,Home,이정현,15,5,9,55.6,1,7,14.3,6,16,37.5,2,2,100.0,0,0,0,2,2,1,1,0,4,4
../kbl_data/2021-2022,S39G01N121,울산 현대모비스,Away,이현민,1,0,1,0.0,0,2,0.0,0,3,0.0,1,1,100.0,0,0,0,3,1,0,0,0,0,0
../kbl_data/2021-2022,S39G01N121,울산 현대모비스,Away,함지훈,15,5,6,83.3,1,1,100.0,6,7,85.7,2,2,100.0,2,3,5,6,1,0,0,0,3,0
../kbl_data/2021-2022,S39G01N121,울산 현대모비스,Away,최진수,0,0,0,0.0,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,1
../kbl_data/2021-2022,S39G01N121,울산 현대모비스,Away,박지훈,5,1,3,33.3,1,3,33.3,2,6,33.3,0,0,0.0,1,1,2,0,0,0,0,0,0,4
../kbl_data/2021-2022,S39G01N121,울산 현대모비스,Away,장재석,8,3,5,60.0,0,0,0.0,3,5,60.0,2,4,50.0,0,3,3,4,1,1,0,0,0,3
../kbl_data/2021-2022,S39G01N121,울산 현대모비스,Away,김국찬,10,2,5,40.0,2,5,40.0,4,10,40.0,0,0,0.0,1,1,2,1,1,0,0,0,4,1
../kbl_data/2021-2022,S39G01N121,울산 현대모비스,Away,서명진,13,5,10,50.0,1,7,14.3,6,17,35.3,0,0,0.0,1,4,5,10,0,0,0,0,2,1
../kbl_data/2021-2022,S39G01N121,울산 현대모비스,Away,이우석,16,6,8,75.0,1,2,50.0,7,10,70.0,1,4,25.0,1,2,3,1,0,0,0,0,4,0
../kbl_data/2021-2022,S39G01N121,울산 현대모비스,Away,라숀 토마스,27,12,17,70.6,0,0,0.0,12,17,70.6,3,5,60.0,4,13,17,4,2,3,0,4,5,4
../kbl_data/2021-2022,S39G01N121,울산 현대모비스,Away,신민석,0,0,0,0.0,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,1
../kbl_data/2021-2022,S39G01N121,울산 현대모비스,Away,김동준,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2021-2022,S39G01N121,울산 현대모비스,Away,에릭 버크너,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,0,0,0
../kbl_data/2021-2022,S39G01N122,창원 LG,Home,강병현,14,3,3,100.0,2,3,66.7,5,6,83.3,2,3,66.7,0,1,1,0,0,0,0,0,0,2
../kbl_data/2021-2022,S39G01N122,창원 LG,Home,변기훈,0,0,0,0.0,0,3,0.0,0,3,0.0,0,0,0.0,1,0,1,0,1,0,0,0,1,0
../kbl_data/2021-2022,S39G01N122,창원 LG,Home,이관희,12,3,10,30.0,2,4,50.0,5,14,35.7,0,0,0.0,1,1,2,3,0,0,0,0,2,1
../kbl_data/2021-2022,S39G01N122,창원 LG,Home,정희재,13,1,2,50.0,1,3,33.3,2,5,40.0,8,9,88.9,1,1,2,0,0,0,0,0,0,2
../kbl_data/2021-2022,S39G01N122,창원 LG,Home,서민수,5,1,2,50.0,1,1,100.0,2,3,66.7,0,0,0.0,0,4,4,0,0,0,0,0,0,1
../kbl_data/2021-2022,S39G01N122,창원 LG,Home,한상혁,2,1,1,100.0,0,0,0.0,1,1,100.0,0,0,0.0,0,0,0,1,0,0,0,0,0,1
../kbl_data/2021-2022,S39G01N122,창원 LG,Home,이재도,12,2,5,40.0,2,7,28.6,4,12,33.3,2,2,100.0,0,0,0,7,0,0,0,0,0,2
../kbl_data/2021-2022,S39G01N122,창원 LG,Home,박인태,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,0
../kbl_data/2021-2022,S39G01N122,창원 LG,Home,정인덕,0,0,1,0.0,0,0,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,0
../kbl_data/2021-2022,S39G01N122,창원 LG,Home,윤원상,8,1,1,100.0,2,3,66.7,3,4,75.0,0,0,0.0,0,1,1,0,0,0,0,0,0,5
../kbl_data/2021-2022,S39G01N122,창원 LG,Home,압둘 말릭 아부,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,0,1,0
../kbl_data/2021-2022,S39G01N122,창원 LG,Home,아셈 마레이,18,7,11,63.6,0,0,0.0,7,11,63.6,4,8,50.0,8,12,20,7,5,0,0,0,4,2
../kbl_data/2021-2022,S39G01N122,원주 DB,Away,박찬희,6,1,2,50.0,1,1,100.0,2,3,66.7,1,2,50.0,0,1,1,2,0,0,0,0,0,0
../kbl_data/2021-2022,S39G01N122,원주 DB,Away,정준원,0,0,0,0.0,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,3
../kbl_data/2021-2022,S39G01N122,원주 DB,Away,박경상,0,0,0,0.0,0,1,0.0,0,1,0.0,0,0,0.0,2,1,3,1,0,0,0,0,1,1
../kbl_data/2021-2022,S39G01N122,원주 DB,Away,김종규,4,2,5,40.0,0,1,0.0,2,6,33.3,0,0,0.0,0,2,2,0,0,0,0,0,0,3
../kbl_data/2021-2022,S39G01N122,원주 DB,Away,허웅,12,3,8,37.5,1,5,20.0,4,13,30.8,3,3,100.0,0,1,1,5,2,0,0,0,1,3
../kbl_data/2021-2022,S39G01N122,원주 DB,Away,김영훈,0,0,0,0.0,0,1,0.0,0,1,0.0,0,0,0.0,1,0,1,0,0,0,0,0,0,2
../kbl_data/2021-2022,S39G01N122,원주 DB,Away,맹상훈,0,0,1,0.0,0,3,0.0,0,4,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,0
../kbl_data/2021-2022,S39G01N122,원주 DB,Away,강상재,9,3,3,100.0,1,3,33.3,4,6,66.7,0,0,0.0,2,4,6,3,0,0,0,0,5,1
../kbl_data/2021-2022,S39G01N122,원주 DB,Away,김훈,9,0,2,0.0,3,5,60.0,3,7,42.9,0,0,0.0,1,0,1,2,0,0,0,0,0,1
../kbl_data/2021-2022,S39G01N122,원주 DB,Away,이준희,16,5,5,100.0,2,4,50.0,7,9,77.8,0,0,0.0,0,2,2,1,0,0,0,0,1,4
../kbl_data/2021-2022,S39G01N122,원주 DB,Away,레나드 프리먼,9,4,4,100.0,0,1,0.0,4,5,80.0,1,2,50.0,1,2,3,1,2,0,0,2,0,3
../kbl_data/2021-2022,S39G01N122,원주 DB,Away,조니 오브라이언트,10,2,4,50.0,2,4,50.0,4,8,50.0,0,0,0.0,1,5,6,1,2,1,0,0,0,2
../kbl_data/2021-2022,S39G01N123,서울 SK,Home,양우섭,4,2,3,66.7,0,0,0.0,2,3,66.7,0,0,0.0,1,2,3,0,1,0,0,0,0,1
../kbl_data/2021-2022,S39G01N123,서울 SK,Home,허일영,7,1,2,50.0,1,1,100.0,2,3,66.7,2,2,100.0,0,1,1,0,0,0,0,0,0,2
../kbl_data/2021-2022,S39G01N123,서울 SK,Home,김선형,10,3,6,50.0,0,1,0.0,3,7,42.9,4,6,66.7,0,2,2,7,0,0,0,0,1,1
../kbl_data/2021-2022,S39G01N123,서울 SK,Home,최부경,2,1,2,50.0,0,1,0.0,1,3,33.3,0,0,0.0,0,2,2,0,0,0,0,0,0,4
../kbl_data/2021-2022,S39G01N123,서울 SK,Home,리온 윌리엄스,8,4,4,100.0,0,0,0.0,4,4,100.0,0,0,0.0,0,2,2,0,0,1,0,0,1,4
../kbl_data/2021-2022,S39G01N123,서울 SK,Home,배병준,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2021-2022,S39G01N123,서울 SK,Home,이현석,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2021-2022,S39G01N123,서울 SK,Home,최원혁,0,0,1,0.0,0,1,0.0,0,2,0.0,0,0,0.0,1,1,2,2,0,0,0,0,1,2
../kbl_data/2021-2022,S39G01N123,서울 SK,Home,최준용,16,4,8,50.0,2,5,40.0,6,13,46.2,2,3,66.7,1,5,6,3,2,3,0,1,3,4
../kbl_data/2021-2022,S39G01N123,서울 SK,Home,안영준,17,6,10,60.0,1,2,50.0,7,12,58.3,2,6,33.3,1,4,5,2,1,0,0,0,0,0
../kbl_data/2021-2022,S39G01N123,서울 SK,Home,자밀 워니,19,9,13,69.2,0,1,0.0,9,14,64.3,1,2,50.0,2,6,8,3,1,1,0,0,2,0
../kbl_data/2021-2022,S39G01N123,서울 SK,Home,오재현,1,0,1,0.0,0,1,0.0,0,2,0.0,1,2,50.0,1,0,1,1,0,1,0,0,0,2
../kbl_data/2021-2022,S39G01N123,서울 삼성,Away,김동량,4,2,3,66.7,0,0,0.0,2,3,66.7,0,0,0.0,0,2,2,1,0,0,0,0,1,1
../kbl_data/2021-2022,S39G01N123,서울 삼성,Away,장민국,11,1,2,50.0,2,9,22.2,3,11,27.3,3,3,100.0,3,0,3,2,1,0,1,0,1,4
../kbl_data/2021-2022,S39G01N123,서울 삼성,Away,김시래,4,0,4,0.0,1,3,33.3,1,7,14.3,1,2,50.0,1,2,3,5,1,0,0,0,2,3
../kbl_data/2021-2022,S39G01N123,서울 삼성,Away,김현수,13,2,3,66.7,3,6,50.0,5,9,55.6,0,0,0.0,0,1,1,1,0,0,0,0,0,0
../kbl_data/2021-2022,S39G01N123,서울 삼성,Away,임동섭,5,1,3,33.3,1,7,14.3,2,10,20.0,0,0,0.0,0,2,2,2,1,0,0,0,0,2
../kbl_data/2021-2022,S39G01N123,서울 삼성,Away,천기범,6,2,3,66.7,0,1,0.0,2,4,50.0,2,2,100.0,0,1,1,4,0,0,1,0,0,4
../kbl_data/2021-2022,S39G01N123,서울 삼성,Away,강바일,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2021-2022,S39G01N123,서울 삼성,Away,차민석,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
../kbl_data/2021-2022,S39G01N123,서울 삼성,Away,전형준,3,0,0,0.0,1,1,100.0,1,1,100.0,0,0,0.0,0,0,0,0,0,0,0,0,0,1
../kbl_data/2021-2022,S39G01N123,서울 삼성,Away,다니엘 오셰푸,22,9,13,69.2,0,0,0.0,9,13,69.2,4,6,66.7,2,8,10,2,0,0,0,1,1,0
../kbl_data/2021-2022,S39G01N123,서울 삼성,Away,이원석,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,0,1,0
../kbl_data/2021-2022,S39G01N123,서울 삼성,Away,토마스 로빈슨,10,5,11,45.5,0,0,0.0,5,11,45.5,0,0,0.0,3,7,10,4,0,0,0,0,4,1
../kbl_data/2021-2022,S39G01N124,안양 KGC,Home,양희종,9,0,3,0.0,3,3,100.0,3,6,50.0,0,0,0.0,2,0,2,0,0,1,0,0,1,1
../kbl_data/2021-2022,S39G01N124,안양 KGC,Home,함준후,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,1
