gameKey,seasonName,date,n,winner,H_TEAM,H_AST,H_BLK,H_DREB,H_OREB,H_PRB,H_TRB,H_2PA,H_2PM,H_3PA,H_3PM,H_DKA,H_DKM,H_FTA,H_FTM,H_SWA,H_SWM,H_FGA,H_FGM,H_TPF,H_PF,H_PP,H_PA,H_STL,H_TTO,H_PTO,H_MIN,H_UF,H_TF,H_EJ,H_TO,H_NR,H_TS%,H_eFG%,H_EFF,H_TOV%,H_OREB%,H_FT%,H_AST%,H_AST/TO%,H_CR,H_LC,H_LLP,H_PACE,A_TEAM,A_AST,A_BLK,A_DREB,A_OREB,A_PRB,A_TRB,A_2PA,A_2PM,A_3PA,A_3PM,A_DKA,A_DKM,A_FTA,A_FTM,A_SWA,A_SWM,A_FGA,A_FGM,A_TPF,A_PF,A_PP,A_PA,A_STL,A_TTO,A_PTO,A_MIN,A_UF,A_TF,A_EJ,A_TO,A_NR,A_TS%,A_eFG%,A_EFF,A_TOV%,A_OREB%,A_FT%,A_AST%,A_AST/TO%,A_CR,A_LC,A_LLP,A_PACE
S41G01N139,2022-2023,20230105,1,home,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
S41G01N139,2022-2023,20230105,2,home,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
S41G01N139,2022-2023,20230105,3,home,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
S41G01N139,2022-2023,20230105,4,home,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
S41G01N139,2022-2023,20230105,5,home,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
S41G01N139,2022-2023,20230105,6,home,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
S41G01N139,2022-2023,20230105,7,home,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
S41G01N139,2022-2023,20230105,8,home,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
S41G01N139,2022-2023,20230105,9,home,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
S41G01N139,2022-2023,20230105,10,home,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
S41G01N139,2022-2023,20230105,11,home,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
S41G01N139,2022-2023,20230105,12,home,73,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,3,1,0,0,0,27,0,0,0,0,300.0,150.0,150.0,3,0.0,0.0,0.0,0.0,0.0,3,1,3,44.44444444444444,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,-300.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3,1,0,44.44444444444444
S41G01N139,2022-2023,20230105,13,home,73,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,3,1,0,0,0,27,0,0,0,0,300.0,150.0,150.0,4,0.0,0.0,0.0,100.0,0.0,3,1,3,44.44444444444444,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,-300.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3,1,0,44.44444444444444
S41G01N139,2022-2023,20230105,14,home,73,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,3,1,0,0,0,42,0,0,0,0,100.0,150.0,150.0,4,0.0,0.0,0.0,100.0,0.0,2,1,3,57.142857142857146,10,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,2,1,0,0,0,42,0,0,0,0,-100.0,100.0,100.0,2,0.0,0.0,0.0,0.0,0.0,2,1,0,57.142857142857146
S41G01N139,2022-2023,20230105,15,home,73,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,0,0,6,2,0,0,0,64,0,0,0,0,100.0,150.0,150.0,7,0.0,0.0,0.0,50.0,0.0,3,1,4,56.25,10,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,2,1,0,0,0,64,0,0,0,0,-100.0,100.0,100.0,2,0.0,0.0,0.0,0.0,0.0,3,1,0,56.25
S41G01N139,2022-2023,20230105,16,home,73,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,0,0,6,2,0,0,0,64,0,0,0,0,100.0,150.0,150.0,8,0.0,0.0,0.0,100.0,0.0,3,1,4,56.25,10,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,2,1,0,0,0,64,0,0,0,0,-100.0,100.0,100.0,2,0.0,0.0,0.0,0.0,0.0,3,1,0,56.25
S41G01N139,2022-2023,20230105,17,home,73,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,0,0,6,2,0,0,0,86,0,0,0,0,200.0,150.0,150.0,8,0.0,0.0,0.0,100.0,0.0,3,1,4,55.81395348837209,10,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,1,0,0,2,2,0,0,0,86,0,0,0,0,-200.0,50.0,50.0,1,0.0,0.0,0.0,0.0,0.0,3,1,0,55.81395348837209
S41G01N139,2022-2023,20230105,18,home,73,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,0,0,6,2,0,0,0,88,0,0,0,0,100.0,150.0,150.0,8,0.0,0.0,0.0,100.0,0.0,3,1,4,40.90909090909091,10,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,2,1,0,0,2,2,0,0,0,88,0,0,0,0,-100.0,50.0,50.0,2,0.0,100.0,0.0,0.0,0.0,3,1,0,40.90909090909091
S41G01N139,2022-2023,20230105,19,home,73,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,0,0,6,2,0,0,0,89,0,0,0,0,200.0,150.0,150.0,8,0.0,0.0,0.0,100.0,0.0,3,1,4,53.93258426966292,10,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,2,1,0,0,2,2,0,0,1,89,0,0,0,1,-200.0,50.0,50.0,1,33.333333333333336,100.0,0.0,0.0,0.0,3,1,0,53.93258426966292
S41G01N139,2022-2023,20230105,20,home,73,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,0,0,6,2,1,0,0,91,0,0,0,0,200.0,150.0,150.0,9,0.0,0.0,0.0,100.0,0.0,3,1,4,52.747252747252745,10,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,2,1,0,0,2,2,0,0,1,91,0,0,0,1,-200.0,50.0,50.0,1,33.333333333333336,100.0,0.0,0.0,0.0,3,1,0,52.747252747252745
S41G01N139,2022-2023,20230105,21,home,73,2,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,3,3,0,0,8,3,1,0,0,95,0,0,0,0,166.66666666666669,133.33333333333334,133.33333333333334,11,0.0,0.0,0.0,66.66666666666667,0.0,5,1,6,63.15789473684211,10,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,2,1,0,0,2,2,0,0,1,95,0,0,0,1,-166.66666666666669,50.0,50.0,1,33.333333333333336,100.0,0.0,0.0,0.0,5,1,0,63.15789473684211
S41G01N139,2022-2023,20230105,22,home,73,2,0,0,0,0,0,1,1,2,2,0,0,0,0,1,2,3,3,0,0,8,3,1,0,0,95,0,0,0,0,166.66666666666669,133.33333333333334,133.33333333333334,11,0.0,0.0,0.0,66.66666666666667,0.0,5,1,6,63.15789473684211,10,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,2,1,0,0,2,2,0,0,1,95,0,0,0,1,-166.66666666666669,50.0,50.0,1,33.333333333333336,100.0,0.0,0.0,0.0,5,1,0,63.15789473684211
S41G01N139,2022-2023,20230105,23,home,73,2,0,0,0,0,0,1,1,2,2,0,0,0,0,1,2,3,3,0,0,8,3,1,0,0,112,0,0,0,0,200.0,133.33333333333334,133.33333333333334,11,0.0,0.0,0.0,66.66666666666667,0.0,5,1,6,64.28571428571428,10,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,2,1,0,0,2,2,0,0,2,112,0,0,0,2,-200.0,50.0,50.0,0,50.0,100.0,0.0,0.0,0.0,5,1,0,64.28571428571428
