======================================== [2021-2022] file check ========================================
S39G01N104.json: 20211213 (대구 한국가스공사 vs 원주 DB) [Q1(136), Q2(155), Q3(143), Q4(155)] ✅
S39G01N105.json: 20211214 (수원 KT vs 서울 삼성) [Q1(157), Q2(130), Q3(143), Q4(146)] ✅
S39G01N106.json: 20211215 (전주 KCC vs 창원 LG) [Q1(126), Q2(139), Q3(145), Q4(125)] ✅
S39G01N107.json: 20211216 (서울 SK vs 안양 KGC) [Q1(134), Q2(150), Q3(159), Q4(168)] ✅
S39G01N108.json: 20211217 (전주 KCC vs 울산 현대모비스) [Q1(161), Q2(152), Q3(155), Q4(150)] ✅
S39G01N109.json: 20211218 (원주 DB vs 고양 오리온) [Q1(159), Q2(142), Q3(140), Q4(144)] ✅
S39G01N110.json: 20211218 (서울 SK vs 창원 LG) [Q1(149), Q2(134), Q3(148), Q4(148)] ✅
S39G01N111.json: 20211218 (안양 KGC vs 수원 KT) [Q1(127), Q2(161), Q3(138), Q4(143)] ✅
S39G01N112.json: 20211218 (대구 한국가스공사 vs 서울 삼성) [Q1(154), Q2(149), Q3(152), Q4(144)] ✅
S39G01N113.json: 20211219 (원주 DB vs 울산 현대모비스) [Q1(169), Q2(147), Q3(164), Q4(152)] ✅
S39G01N114.json: 20211219 (서울 SK vs 전주 KCC) [Q1(136), Q2(137), Q3(165), Q4(135)] ✅
S39G01N115.json: 20211219 (대구 한국가스공사 vs 수원 KT) [Q1(117), Q2(129), Q3(163), Q4(118)] ✅
S39G01N116.json: 20211219 (고양 오리온 vs 안양 KGC) [Q1(141), Q2(128), Q3(139), Q4(130)] ✅
S39G01N117.json: 20211220 (창원 LG vs 서울 삼성) [Q1(131), Q2(139), Q3(161), Q4(164)] ✅
S39G01N118.json: 20211221 (안양 KGC vs 대구 한국가스공사) [Q1(136), Q2(148), Q3(133), Q4(147)] ✅
S39G01N119.json: 20211222 (원주 DB vs 서울 SK) [Q1(148), Q2(158), Q3(178), Q4(163)] ✅
S39G01N120.json: 20211223 (수원 KT vs 전주 KCC) [Q1(168), Q2(137), Q3(147), Q4(129)] ✅
S39G01N121.json: 20211224 (고양 오리온 vs 울산 현대모비스) [Q1(90), Q2(116), Q3(147), Q4(139), 연장(139)] ✅
S39G01N122.json: 20211225 (창원 LG vs 원주 DB) [Q1(122), Q2(130), Q3(141), Q4(144)] ✅
S39G01N123.json: 20211225 (서울 SK vs 서울 삼성) [Q1(149), Q2(136), Q3(153), Q4(140)] ✅
S39G01N124.json: 20211225 (안양 KGC vs 전주 KCC) [Q1(140), Q2(124), Q3(142), Q4(126)] ✅
S39G01N125.json: 20211226 (대구 한국가스공사 vs 울산 현대모비스) [Q1(145), Q2(132), Q3(140), Q4(167)] ✅
S39G01N126.json: 20211226 (수원 KT vs 서울 SK) [Q1(169), Q2(137), Q3(144), Q4(149)] ✅
